# Game Session ID 
150 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    14:12:13 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 16.549992 -12.362034 4.395829 	 -25.960026 -12.362034 -0.559842 	 -2.979990 -12.362034 12.019938 	 -9.020010 -12.362034 -8.183949 	 0.550000 -12.362034 4.395829 	                    	                    	                    	
 16.549992 -12.456596 4.352928 	 -25.990026 -12.456596 -0.613806 	 -2.969990 -12.456596 11.994055 	 -9.030010 -12.456596 -8.254931 	 0.550000 -12.456596 4.352928 	                    	                    	                    	
 16.549992 -12.551155 4.309827 	 -26.020027 -12.551155 -0.667968 	 -2.959990 -12.551155 11.967973 	 -9.040010 -12.551155 -8.326113 	 0.550000 -12.551155 4.309827 	                    	                    	                    	
 16.549992 -12.645714 4.266525 	 -26.050028 -12.645714 -0.722332 	 -2.949990 -12.645714 11.941689 	 -9.050011 -12.645714 -8.397495 	 0.550000 -12.645714 4.266525 	                    	                    	                    	
 16.549992 -12.740276 4.223024 	 -26.080029 -12.740276 -0.776895 	 -2.939989 -12.740276 11.915207 	 -9.060011 -12.740276 -8.469076 	 0.550000 -12.740276 4.223024 	                    	                    	                    	
 16.549992 -12.834835 4.179323 	 -26.110029 -12.834835 -0.831658 	 -2.929989 -12.834835 11.888524 	 -9.070011 -12.834835 -8.540858 	 0.550000 -12.834835 4.179323 	                    	                    	                    	
 16.549992 -12.929398 4.135422 	 -26.140030 -12.929398 -0.886621 	 -2.919989 -12.929398 11.861641 	 -9.080011 -12.929398 -8.612840 	 0.550000 -12.929398 4.135422 	                    	                    	                    	
 16.549992 -13.023956 4.091321 	 -26.170031 -13.023956 -0.941785 	 -2.909989 -13.023956 11.834558 	 -9.090012 -13.023956 -8.685021 	 0.550000 -13.023956 4.091321 	                    	                    	                    	
 16.549992 -13.118515 4.047019 	 -26.200031 -13.118515 -0.997149 	 -2.899988 -13.118515 11.807275 	 -9.100012 -13.118515 -8.757404 	 0.550000 -13.118515 4.047019 	                    	                    	                    	
 16.549992 -13.213078 4.002516 	 -26.230032 -13.213078 -1.052713 	 -2.889988 -13.213078 11.779791 	 -9.110012 -13.213078 -8.829987 	 0.550000 -13.213078 4.002516 	                    	                    	                    	
 16.549992 -13.307636 3.957814 	 -26.260033 -13.307636 -1.108477 	 -2.879988 -13.307636 11.752107 	 -9.120012 -13.307636 -8.902769 	 0.550000 -13.307636 3.957814 	                    	                    	                    	
 16.549992 -13.402195 3.912913 	 -26.290033 -13.402195 -1.164440 	 -2.869988 -13.402195 11.724225 	 -9.130013 -13.402195 -8.975751 	 0.550000 -13.402195 3.912913 	                    	                    	                    	
 16.549992 -13.496758 3.867812 	 -26.320034 -13.496758 -1.220603 	 -2.859987 -13.496758 11.696142 	 -9.140013 -13.496758 -9.048932 	 0.550000 -13.496758 3.867812 	                    	                    	                    	
 16.549992 -13.591316 3.822511 	 -26.350035 -13.591316 -1.276966 	 -2.849987 -13.591316 11.667859 	 -9.150013 -13.591316 -9.122313 	 0.550000 -13.591316 3.822511 	                    	                    	                    	
 16.549992 -13.685879 3.777009 	 -26.380035 -13.685879 -1.333530 	 -2.839987 -13.685879 11.639377 	 -9.160013 -13.685879 -9.195896 	 0.550000 -13.685879 3.777009 	                    	                    	                    	
 16.549992 -13.780437 3.731308 	 -26.410036 -13.780437 -1.390294 	 -2.829987 -13.780437 11.610693 	 -9.170013 -13.780437 -9.269678 	 0.550000 -13.780437 3.731308 	                    	                    	                    	
 16.549992 -13.874996 3.685405 	 -26.440037 -13.874996 -1.447258 	 -2.819987 -13.874996 11.581809 	 -9.180014 -13.874996 -9.343660 	 0.550000 -13.874996 3.685405 	                    	                    	                    	
 16.549992 -13.969559 3.639303 	 -26.470037 -13.969559 -1.504422 	 -2.809986 -13.969559 11.552726 	 -9.190014 -13.969559 -9.417844 	 0.550000 -13.969559 3.639303 	                    	                    	                    	
 16.549992 -14.064117 3.593002 	 -26.500038 -14.064117 -1.561785 	 -2.799986 -14.064117 11.523443 	 -9.200014 -14.064117 -9.492225 	 0.550000 -14.064117 3.593002 	                    	                    	                    	
 16.549992 -14.158676 3.546501 	 -26.530039 -14.158676 -1.619348 	 -2.789986 -14.158676 11.493960 	 -9.210014 -14.158676 -9.566806 	 0.550000 -14.158676 3.546501 	                    	                    	                    	
 16.549992 -14.253239 3.499800 	 -26.560040 -14.253239 -1.677111 	 -2.779986 -14.253239 11.464278 	 -9.220015 -14.253239 -9.641588 	 0.550000 -14.253239 3.499800 	                    	                    	                    	
 16.549992 -14.347797 3.452897 	 -26.590040 -14.347797 -1.735077 	 -2.769985 -14.347797 11.434393 	 -9.230015 -14.347797 -9.716572 	 0.550000 -14.347797 3.452897 	                    	                    	                    	
 16.549992 -14.442356 3.405797 	 -26.620041 -14.442356 -1.793239 	 -2.759985 -14.442356 11.404311 	 -9.240015 -14.442356 -9.791752 	 0.550000 -14.442356 3.405797 	                    	                    	                    	
 16.549992 -14.536919 3.358495 	 -26.650042 -14.536919 -1.851603 	 -2.749985 -14.536919 11.374027 	 -9.250015 -14.536919 -9.867135 	 0.550000 -14.536919 3.358495 	                    	                    	                    	
 16.549992 -14.631477 3.310992 	 -26.680042 -14.631477 -1.910167 	 -2.739985 -14.631477 11.343544 	 -9.260015 -14.631477 -9.942718 	 0.550000 -14.631477 3.310992 	                    	                    	                    	
 16.549992 -14.726040 3.263292 	 -26.710043 -14.726040 -1.968930 	 -2.729985 -14.726040 11.312861 	 -9.270016 -14.726040 -10.018498 	 0.550000 -14.726040 3.263292 	                    	                    	                    	
 16.549992 -14.820599 3.215389 	 -26.740044 -14.820599 -2.027895 	 -2.719984 -14.820599 11.281977 	 -9.280016 -14.820599 -10.094482 	 0.550000 -14.820599 3.215389 	                    	                    	                    	
 16.549992 -14.915157 3.167287 	 -26.770044 -14.915157 -2.087058 	 -2.709984 -14.915157 11.250895 	 -9.290016 -14.915157 -10.170664 	 0.550000 -14.915157 3.167287 	                    	                    	                    	
 16.549992 -15.009720 3.118986 	 -26.800045 -15.009720 -2.146421 	 -2.699984 -15.009720 11.219611 	 -9.300016 -15.009720 -10.247046 	 0.550000 -15.009720 3.118986 	                    	                    	                    	
 16.549992 -15.104279 3.070484 	 -26.830046 -15.104279 -2.205985 	 -2.689984 -15.104279 11.188128 	 -9.310017 -15.104279 -10.323628 	 0.550000 -15.104279 3.070484 	                    	                    	                    	
 16.549992 -15.198837 3.021782 	 -26.860046 -15.198837 -2.265749 	 -2.679983 -15.198837 11.156445 	 -9.320017 -15.198837 -10.400411 	 0.550000 -15.198837 3.021782 	                    	                    	                    	
 16.549992 -15.293400 2.972881 	 -26.890047 -15.293400 -2.325712 	 -2.669983 -15.293400 11.124562 	 -9.330017 -15.293400 -10.477391 	 0.550000 -15.293400 2.972881 	                    	                    	                    	
 16.549992 -15.387959 2.923779 	 -26.920048 -15.387959 -2.385876 	 -2.659983 -15.387959 11.092478 	 -9.340017 -15.387959 -10.554575 	 0.550000 -15.387959 2.923779 	                    	                    	                    	
 16.549992 -15.482517 2.874478 	 -26.950048 -15.482517 -2.446239 	 -2.649983 -15.482517 11.060196 	 -9.350018 -15.482517 -10.631956 	 0.550000 -15.482517 2.874478 	                    	                    	                    	
 16.549992 -15.577080 2.824975 	 -26.980049 -15.577080 -2.506805 	 -2.639982 -15.577080 11.027711 	 -9.360018 -15.577080 -10.709539 	 0.550000 -15.577080 2.824975 	                    	                    	                    	
 16.549992 -15.671638 2.775273 	 -27.010050 -15.671638 -2.567568 	 -2.629982 -15.671638 10.995028 	 -9.370018 -15.671638 -10.787322 	 0.550000 -15.671638 2.775273 	                    	                    	                    	
 16.549992 -15.766201 2.725371 	 -27.040051 -15.766201 -2.628532 	 -2.619982 -15.766201 10.962144 	 -9.380018 -15.766201 -10.865304 	 0.550000 -15.766201 2.725371 	                    	                    	                    	
 16.549992 -15.860760 2.675271 	 -27.070051 -15.860760 -2.689694 	 -2.609982 -15.860760 10.929063 	 -9.390018 -15.860760 -10.943484 	 0.550000 -15.860760 2.675271 	                    	                    	                    	
 16.549992 -15.955318 2.624969 	 -27.100052 -15.955318 -2.751059 	 -2.599982 -15.955318 10.895779 	 -9.400019 -15.955318 -11.021868 	 0.550000 -15.955318 2.624969 	                    	                    	                    	
 16.549992 -16.049881 2.574466 	 -27.130053 -16.049881 -2.812623 	 -2.589981 -16.049881 10.862294 	 -9.410019 -16.049881 -11.100451 	 0.550000 -16.049881 2.574466 	                    	                    	                    	
 16.549992 -16.144440 2.523765 	 -27.160053 -16.144440 -2.874386 	 -2.579981 -16.144440 10.828612 	 -9.420019 -16.144440 -11.179232 	 0.550000 -16.144440 2.523765 	                    	                    	                    	
 16.549992 -16.238998 2.472864 	 -27.190054 -16.238998 -2.936349 	 -2.569981 -16.238998 10.794729 	 -9.430019 -16.238998 -11.258214 	 0.550000 -16.238998 2.472864 	                    	                    	                    	
 16.549992 -16.333561 2.421760 	 -27.220055 -16.333561 -2.998515 	 -2.559981 -16.333561 10.760644 	 -9.440020 -16.333561 -11.337398 	 0.550000 -16.333561 2.421760 	                    	                    	                    	
 16.549992 -16.428120 2.370459 	 -27.250055 -16.428120 -3.060879 	 -2.549980 -16.428120 10.726361 	 -9.450020 -16.428120 -11.416780 	 0.550000 -16.428120 2.370459 	                    	                    	                    	
 16.549992 -16.522682 2.318959 	 -27.280056 -16.522682 -3.123441 	 -2.539980 -16.522682 10.691879 	 -9.460020 -16.522682 -11.496361 	 0.550000 -16.522682 2.318959 	                    	                    	                    	
 16.549992 -16.617241 2.267256 	 -27.310057 -16.617241 -3.186205 	 -2.529980 -16.617241 10.657195 	 -9.470020 -16.617241 -11.576143 	 0.550000 -16.617241 2.267256 	                    	                    	                    	
 16.549992 -16.711800 2.215353 	 -27.340057 -16.711800 -3.249170 	 -2.519980 -16.711800 10.622311 	 -9.480021 -16.711800 -11.656126 	 0.550000 -16.711800 2.215353 	                    	                    	                    	
 16.549992 -16.806362 2.163253 	 -27.370058 -16.806362 -3.312333 	 -2.509979 -16.806362 10.587229 	 -9.490021 -16.806362 -11.736308 	 0.550000 -16.806362 2.163253 	                    	                    	                    	
 16.549992 -16.900921 2.110949 	 -27.400059 -16.900921 -3.375698 	 -2.499979 -16.900921 10.551944 	 -9.500021 -16.900921 -11.816691 	 0.550000 -16.900921 2.110949 	                    	                    	                    	
 16.549992 -16.995480 2.058448 	 -27.430059 -16.995480 -3.439261 	 -2.489979 -16.995480 10.516460 	 -9.510021 -16.995480 -11.897273 	 0.550000 -16.995480 2.058448 	                    	                    	                    	
 16.549992 -17.090042 2.005746 	 -27.460060 -17.090042 -3.503025 	 -2.479979 -17.090042 10.480778 	 -9.520021 -17.090042 -11.978056 	 0.550000 -17.090042 2.005746 	                    	                    	                    	
 16.549992 -17.184601 1.952844 	 -27.490061 -17.184601 -3.566989 	 -2.469979 -17.184601 10.444894 	 -9.530022 -17.184601 -12.059038 	 0.550000 -17.184601 1.952844 	                    	                    	                    	
 16.549992 -17.279160 1.899742 	 -27.520061 -17.279160 -3.631154 	 -2.459978 -17.279160 10.408810 	 -9.540022 -17.279160 -12.140221 	 0.550000 -17.279160 1.899742 	                    	                    	                    	
 16.549992 -17.373722 1.846441 	 -27.550062 -17.373722 -3.695516 	 -2.449978 -17.373722 10.372528 	 -9.550022 -17.373722 -12.221602 	 0.550000 -17.373722 1.846441 	                    	                    	                    	
 16.549992 -17.468281 1.792938 	 -27.580063 -17.468281 -3.760081 	 -2.439978 -17.468281 10.336043 	 -9.560022 -17.468281 -12.303185 	 0.550000 -17.468281 1.792938 	                    	                    	                    	
 16.549992 -17.562843 1.739237 	 -27.610064 -17.562843 -3.824845 	 -2.429978 -17.562843 10.299360 	 -9.570023 -17.562843 -12.384967 	 0.550000 -17.562843 1.739237 	                    	                    	                    	
 16.549992 -17.657402 1.685335 	 -27.640064 -17.657402 -3.889808 	 -2.419977 -17.657402 10.262478 	 -9.580023 -17.657402 -12.466949 	 0.550000 -17.657402 1.685335 	                    	                    	                    	
 16.549992 -17.751961 1.631233 	 -27.670065 -17.751961 -3.954972 	 -2.409977 -17.751961 10.225394 	 -9.590023 -17.751961 -12.549131 	 0.550000 -17.751961 1.631233 	                    	                    	                    	
 16.549992 -17.846523 1.576931 	 -27.700066 -17.846523 -4.020336 	 -2.399977 -17.846523 10.188110 	 -9.600023 -17.846523 -12.631514 	 0.550000 -17.846523 1.576931 	                    	                    	                    	
 16.549992 -17.941082 1.522429 	 -27.730066 -17.941082 -4.085900 	 -2.389977 -17.941082 10.150626 	 -9.610023 -17.941082 -12.714097 	 0.550000 -17.941082 1.522429 	                    	                    	                    	
 16.549992 -18.035641 1.467726 	 -27.760067 -18.035641 -4.151665 	 -2.379977 -18.035641 10.112943 	 -9.620024 -18.035641 -12.796880 	 0.550000 -18.035641 1.467726 	                    	                    	                    	
 16.549992 -18.130203 1.412825 	 -27.790068 -18.130203 -4.217628 	 -2.369976 -18.130203 10.075060 	 -9.630024 -18.130203 -12.879861 	 0.550000 -18.130203 1.412825 	                    	                    	                    	
 16.549992 -18.224762 1.357722 	 -27.820068 -18.224762 -4.283793 	 -2.359976 -18.224762 10.036975 	 -9.640024 -18.224762 -12.963045 	 0.550000 -18.224762 1.357722 	                    	                    	                    	
 16.549992 -18.319324 1.302421 	 -27.850069 -18.319324 -4.350156 	 -2.349976 -18.319324 9.998693 	 -9.650024 -18.319324 -13.046427 	 0.550000 -18.319324 1.302421 	                    	                    	                    	
 16.549992 -18.413883 1.246919 	 -27.880070 -18.413883 -4.416720 	 -2.339976 -18.413883 9.960209 	 -9.660025 -18.413883 -13.130009 	 0.550000 -18.413883 1.246919 	                    	                    	                    	
 16.549992 -18.508442 1.191217 	 -27.910070 -18.508442 -4.483484 	 -2.329975 -18.508442 9.921525 	 -9.670025 -18.508442 -13.213792 	 0.550000 -18.508442 1.191217 	                    	                    	                    	
 16.549992 -18.603004 1.135315 	 -27.940071 -18.603004 -4.550448 	 -2.319975 -18.603004 9.882642 	 -9.680025 -18.603004 -13.297774 	 0.550000 -18.603004 1.135315 	                    	                    	                    	
 16.549992 -18.697563 1.079212 	 -27.970072 -18.697563 -4.617613 	 -2.309975 -18.697563 9.843557 	 -9.690025 -18.697563 -13.381957 	 0.550000 -18.697563 1.079212 	                    	                    	                    	
 16.549992 -18.792122 1.022911 	 -28.000072 -18.792122 -4.684976 	 -2.299975 -18.792122 9.804275 	 -9.700026 -18.792122 -13.466339 	 0.550000 -18.792122 1.022911 	                    	                    	                    	
 16.549992 -18.886684 0.966408 	 -28.030073 -18.886684 -4.752542 	 -2.289974 -18.886684 9.764791 	 -9.710026 -18.886684 -13.550922 	 0.550000 -18.886684 0.966408 	                    	                    	                    	
