# Game Session ID 
141 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    13:55:22 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 15.549997 13.641487 8.603445 	 -16.709995 13.641487 6.689764 	 -6.730003 13.641487 11.547569 	 -5.269999 13.641487 3.745641 	 -0.450000 13.641487 8.603445 	                    	                    	                    	
 15.549997 13.546928 8.615545 	 -16.739994 13.546928 6.690803 	 -6.720003 13.546928 11.576687 	 -5.279999 13.546928 3.729661 	 -0.450000 13.546928 8.615545 	                    	                    	                    	
 15.549997 13.452372 8.627444 	 -16.769995 13.452372 6.691640 	 -6.710003 13.452372 11.605605 	 -5.289999 13.452372 3.713481 	 -0.450000 13.452372 8.627444 	                    	                    	                    	
 15.549997 13.357813 8.639144 	 -16.799994 13.357813 6.692278 	 -6.700003 13.357813 11.634322 	 -5.299999 13.357813 3.697101 	 -0.450000 13.357813 8.639144 	                    	                    	                    	
 15.549997 13.263254 8.650644 	 -16.829994 13.263254 6.692717 	 -6.690003 13.263254 11.662841 	 -5.309999 13.263254 3.680521 	 -0.450000 13.263254 8.650644 	                    	                    	                    	
 15.549997 13.168697 8.661943 	 -16.859995 13.168697 6.692954 	 -6.680003 13.168697 11.691158 	 -5.319999 13.168697 3.663740 	 -0.450000 13.168697 8.661943 	                    	                    	                    	
 15.549997 13.074139 8.673043 	 -16.889994 13.074139 6.692992 	 -6.670003 13.074139 11.719275 	 -5.329999 13.074139 3.646760 	 -0.450000 13.074139 8.673043 	                    	                    	                    	
 15.549997 12.979582 8.683944 	 -16.919994 12.979582 6.692831 	 -6.660003 12.979582 11.747193 	 -5.339999 12.979582 3.629580 	 -0.450000 12.979582 8.683944 	                    	                    	                    	
 15.549997 12.885023 8.694643 	 -16.949995 12.885023 6.692468 	 -6.650003 12.885023 11.774911 	 -5.349999 12.885023 3.612200 	 -0.450000 12.885023 8.694643 	                    	                    	                    	
 15.549997 12.790466 8.705143 	 -16.979994 12.790466 6.691906 	 -6.640003 12.790466 11.802429 	 -5.359999 12.790466 3.594620 	 -0.450000 12.790466 8.705143 	                    	                    	                    	
 15.549997 12.695908 8.715443 	 -17.009995 12.695908 6.691144 	 -6.630003 12.695908 11.829747 	 -5.369999 12.695908 3.576840 	 -0.450000 12.695908 8.715443 	                    	                    	                    	
 15.549997 12.601351 8.725542 	 -17.039993 12.601351 6.690182 	 -6.620003 12.601351 11.856865 	 -5.379999 12.601351 3.558860 	 -0.450000 12.601351 8.725542 	                    	                    	                    	
 15.549997 12.506792 8.735442 	 -17.069994 12.506792 6.689020 	 -6.610003 12.506792 11.883782 	 -5.389999 12.506792 3.540680 	 -0.450000 12.506792 8.735442 	                    	                    	                    	
 15.549997 12.412233 8.745142 	 -17.099995 12.412233 6.687658 	 -6.600003 12.412233 11.910501 	 -5.399999 12.412233 3.522300 	 -0.450000 12.412233 8.745142 	                    	                    	                    	
 15.549997 12.317677 8.754642 	 -17.129993 12.317677 6.686096 	 -6.590003 12.317677 11.937018 	 -5.409999 12.317677 3.503720 	 -0.450000 12.317677 8.754642 	                    	                    	                    	
 15.549997 12.223118 8.763941 	 -17.159994 12.223118 6.684334 	 -6.580003 12.223118 11.963336 	 -5.419999 12.223118 3.484940 	 -0.450000 12.223118 8.763941 	                    	                    	                    	
 15.549997 12.128561 8.773041 	 -17.189995 12.128561 6.682372 	 -6.570003 12.128561 11.989453 	 -5.429999 12.128561 3.465960 	 -0.450000 12.128561 8.773041 	                    	                    	                    	
 15.549997 12.034002 8.781940 	 -17.219994 12.034002 6.680210 	 -6.560003 12.034002 12.015371 	 -5.439999 12.034002 3.446780 	 -0.450000 12.034002 8.781940 	                    	                    	                    	
 15.549997 11.939445 8.790640 	 -17.249994 11.939445 6.677848 	 -6.550003 11.939445 12.041089 	 -5.449999 11.939445 3.427399 	 -0.450000 11.939445 8.790640 	                    	                    	                    	
 15.549997 11.844887 8.799140 	 -17.279993 11.844887 6.675286 	 -6.540003 11.844887 12.066607 	 -5.459999 11.844887 3.407819 	 -0.450000 11.844887 8.799140 	                    	                    	                    	
 15.549997 11.750330 8.807440 	 -17.309994 11.750330 6.672524 	 -6.530003 11.750330 12.091925 	 -5.469999 11.750330 3.388039 	 -0.450000 11.750330 8.807440 	                    	                    	                    	
 15.549997 11.655771 8.815539 	 -17.339994 11.655771 6.669562 	 -6.520003 11.655771 12.117043 	 -5.479999 11.655771 3.368059 	 -0.450000 11.655771 8.815539 	                    	                    	                    	
 15.549997 11.561213 8.823439 	 -17.369993 11.561213 6.666400 	 -6.510003 11.561213 12.141960 	 -5.489999 11.561213 3.347879 	 -0.450000 11.561213 8.823439 	                    	                    	                    	
 15.549997 11.466656 8.831139 	 -17.399994 11.466656 6.663038 	 -6.500003 11.466656 12.166678 	 -5.499999 11.466656 3.327499 	 -0.450000 11.466656 8.831139 	                    	                    	                    	
 15.549997 11.372097 8.838638 	 -17.429995 11.372097 6.659476 	 -6.490003 11.372097 12.191195 	 -5.509999 11.372097 3.306919 	 -0.450000 11.372097 8.838638 	                    	                    	                    	
 15.549997 11.277540 8.845938 	 -17.459993 11.277540 6.655714 	 -6.480003 11.277540 12.215513 	 -5.519999 11.277540 3.286139 	 -0.450000 11.277540 8.845938 	                    	                    	                    	
 15.549997 11.182981 8.853038 	 -17.489994 11.182981 6.651752 	 -6.470003 11.182981 12.239631 	 -5.529999 11.182981 3.265159 	 -0.450000 11.182981 8.853038 	                    	                    	                    	
 15.549997 11.088425 8.859938 	 -17.519993 11.088425 6.647590 	 -6.460003 11.088425 12.263549 	 -5.539999 11.088425 3.243979 	 -0.450000 11.088425 8.859938 	                    	                    	                    	
 15.549997 10.993866 8.866637 	 -17.549994 10.993866 6.643228 	 -6.450003 10.993866 12.287267 	 -5.549999 10.993866 3.222598 	 -0.450000 10.993866 8.866637 	                    	                    	                    	
 15.549997 10.899307 8.873137 	 -17.579994 10.899307 6.638666 	 -6.440003 10.899307 12.310784 	 -5.559999 10.899307 3.201018 	 -0.450000 10.899307 8.873137 	                    	                    	                    	
 15.549997 10.804749 8.879436 	 -17.609993 10.804749 6.633904 	 -6.430003 10.804749 12.334103 	 -5.569999 10.804749 3.179239 	 -0.450000 10.804749 8.879436 	                    	                    	                    	
 15.549997 10.710192 8.885536 	 -17.639994 10.710192 6.628942 	 -6.420003 10.710192 12.357221 	 -5.579999 10.710192 3.157258 	 -0.450000 10.710192 8.885536 	                    	                    	                    	
 15.549997 10.615633 8.891436 	 -17.669994 10.615633 6.623779 	 -6.410003 10.615633 12.380137 	 -5.589999 10.615633 3.135078 	 -0.450000 10.615633 8.891436 	                    	                    	                    	
 15.549997 10.521076 8.897136 	 -17.699993 10.521076 6.618418 	 -6.400003 10.521076 12.402856 	 -5.599999 10.521076 3.112698 	 -0.450000 10.521076 8.897136 	                    	                    	                    	
 15.549997 10.426517 8.902636 	 -17.729994 10.426517 6.612855 	 -6.390003 10.426517 12.425373 	 -5.609999 10.426517 3.090118 	 -0.450000 10.426517 8.902636 	                    	                    	                    	
 15.549997 10.331961 8.907935 	 -17.759995 10.331961 6.607094 	 -6.380003 10.331961 12.447692 	 -5.619999 10.331961 3.067338 	 -0.450000 10.331961 8.907935 	                    	                    	                    	
 15.549997 10.237402 8.913035 	 -17.789993 10.237402 6.601132 	 -6.370003 10.237402 12.469810 	 -5.629999 10.237402 3.044358 	 -0.450000 10.237402 8.913035 	                    	                    	                    	
 15.549997 10.142845 8.917934 	 -17.819994 10.142845 6.594970 	 -6.360003 10.142845 12.491727 	 -5.639999 10.142845 3.021178 	 -0.450000 10.142845 8.917934 	                    	                    	                    	
 15.549997 10.048286 8.922634 	 -17.849993 10.048286 6.588607 	 -6.350003 10.048286 12.513445 	 -5.649999 10.048286 2.997798 	 -0.450000 10.048286 8.922634 	                    	                    	                    	
 15.549997 9.953728 8.927135 	 -17.879993 9.953728 6.582046 	 -6.340003 9.953728 12.534963 	 -5.659999 9.953728 2.974218 	 -0.450000 9.953728 8.927135 	                    	                    	                    	
 15.549997 9.859171 8.931434 	 -17.909994 9.859171 6.575284 	 -6.330003 9.859171 12.556280 	 -5.669999 9.859171 2.950438 	 -0.450000 9.859171 8.931434 	                    	                    	                    	
 15.549997 9.764612 8.935534 	 -17.939993 9.764612 6.568322 	 -6.320004 9.764612 12.577398 	 -5.679999 9.764612 2.926458 	 -0.450000 9.764612 8.935534 	                    	                    	                    	
 15.549997 9.670055 8.939433 	 -17.969994 9.670055 6.561160 	 -6.310003 9.670055 12.598316 	 -5.689999 9.670055 2.902277 	 -0.450000 9.670055 8.939433 	                    	                    	                    	
 15.549997 9.575497 8.943133 	 -17.999994 9.575497 6.553798 	 -6.300004 9.575497 12.619034 	 -5.699999 9.575497 2.877898 	 -0.450000 9.575497 8.943133 	                    	                    	                    	
 15.549997 9.480940 8.946632 	 -18.029993 9.480940 6.546235 	 -6.290003 9.480940 12.639551 	 -5.709999 9.480940 2.853317 	 -0.450000 9.480940 8.946632 	                    	                    	                    	
 15.549997 9.386381 8.949932 	 -18.059994 9.386381 6.538473 	 -6.280004 9.386381 12.659869 	 -5.719999 9.386381 2.828537 	 -0.450000 9.386381 8.949932 	                    	                    	                    	
 15.549997 9.291824 8.953032 	 -18.089993 9.291824 6.530511 	 -6.270003 9.291824 12.679987 	 -5.729999 9.291824 2.803557 	 -0.450000 9.291824 8.953032 	                    	                    	                    	
 15.549997 9.197266 8.955932 	 -18.119993 9.197266 6.522349 	 -6.260004 9.197266 12.699904 	 -5.739999 9.197266 2.778377 	 -0.450000 9.197266 8.955932 	                    	                    	                    	
 15.549997 9.102707 8.958632 	 -18.149994 9.102707 6.513988 	 -6.250003 9.102707 12.719623 	 -5.749999 9.102707 2.752997 	 -0.450000 9.102707 8.958632 	                    	                    	                    	
 15.549997 9.008150 8.961131 	 -18.179993 9.008150 6.505425 	 -6.240004 9.008150 12.739141 	 -5.759999 9.008150 2.727417 	 -0.450000 9.008150 8.961131 	                    	                    	                    	
 15.549997 8.913591 8.963431 	 -18.209993 8.913591 6.496663 	 -6.230003 8.913591 12.758458 	 -5.769999 8.913591 2.701637 	 -0.450000 8.913591 8.963431 	                    	                    	                    	
 15.549997 8.819035 8.965531 	 -18.239994 8.819035 6.487701 	 -6.220004 8.819035 12.777575 	 -5.779999 8.819035 2.675657 	 -0.450000 8.819035 8.965531 	                    	                    	                    	
 15.549997 8.724476 8.967431 	 -18.269993 8.724476 6.478539 	 -6.210003 8.724476 12.796494 	 -5.789999 8.724476 2.649477 	 -0.450000 8.724476 8.967431 	                    	                    	                    	
 15.549997 8.629919 8.969131 	 -18.299994 8.629919 6.469177 	 -6.200004 8.629919 12.815211 	 -5.799999 8.629919 2.623097 	 -0.450000 8.629919 8.969131 	                    	                    	                    	
 15.549997 8.535360 8.970631 	 -18.329992 8.535360 6.459616 	 -6.190003 8.535360 12.833730 	 -5.809999 8.535360 2.596517 	 -0.450000 8.535360 8.970631 	                    	                    	                    	
 15.549997 8.440804 8.971930 	 -18.359993 8.440804 6.449853 	 -6.180004 8.440804 12.852047 	 -5.819999 8.440804 2.569736 	 -0.450000 8.440804 8.971930 	                    	                    	                    	
 15.549997 8.346245 8.973030 	 -18.389994 8.346245 6.439891 	 -6.170003 8.346245 12.870165 	 -5.829998 8.346245 2.542757 	 -0.450000 8.346245 8.973030 	                    	                    	                    	
 15.549997 8.251688 8.973929 	 -18.419992 8.251688 6.429729 	 -6.160004 8.251688 12.888083 	 -5.839999 8.251688 2.515576 	 -0.450000 8.251688 8.973929 	                    	                    	                    	
 15.549997 8.157129 8.974629 	 -18.449993 8.157129 6.419367 	 -6.150003 8.157129 12.905800 	 -5.849998 8.157129 2.488197 	 -0.450000 8.157129 8.974629 	                    	                    	                    	
 15.549997 8.062571 8.975129 	 -18.479994 8.062571 6.408805 	 -6.140004 8.062571 12.923318 	 -5.859999 8.062571 2.460616 	 -0.450000 8.062571 8.975129 	                    	                    	                    	
 15.549997 7.968014 8.975429 	 -18.509993 7.968014 6.398044 	 -6.130003 7.968014 12.940636 	 -5.869998 7.968014 2.432837 	 -0.450000 7.968014 8.975429 	                    	                    	                    	
 15.549997 7.873455 8.975529 	 -18.539993 7.873455 6.387082 	 -6.120004 7.873455 12.957754 	 -5.879999 7.873455 2.404856 	 -0.450000 7.873455 8.975529 	                    	                    	                    	
 15.549997 7.778898 8.975428 	 -18.569992 7.778898 6.375919 	 -6.110003 7.778898 12.974671 	 -5.889998 7.778898 2.376676 	 -0.450000 7.778898 8.975428 	                    	                    	                    	
 15.549997 7.684340 8.975128 	 -18.599993 7.684340 6.364557 	 -6.100004 7.684340 12.991389 	 -5.899999 7.684340 2.348296 	 -0.450000 7.684340 8.975128 	                    	                    	                    	
 15.549997 7.589783 8.974627 	 -18.629993 7.589783 6.352995 	 -6.090003 7.589783 13.007907 	 -5.909998 7.589783 2.319716 	 -0.450000 7.589783 8.974627 	                    	                    	                    	
 15.549997 7.495224 8.973927 	 -18.659992 7.495224 6.341233 	 -6.080004 7.495224 13.024224 	 -5.919999 7.495224 2.290936 	 -0.450000 7.495224 8.973927 	                    	                    	                    	
